Balanced_Accuracy
0.555555522441864
0.611111044883728
0.611111044883728
0.9444444179534912
0.555555522441864
0.7777777314186096
0.611111044883728
0.611111044883728
0.611111044883728
0.7777777314186096
0.611111044883728
0.8333332538604736
0.611111044883728
0.7777777314186096
0.8333332538604736
0.555555522441864
0.7222221493721008
0.8333332538604736
0.8888888359069824
0.9999999403953552
0.6666666269302368
0.9444444179534912
0.5
0.9999999403953552
0.6666666269302368
0.8333332538604736
0.9999999403953552
0.8333332538604736
0.6666666269302368
0.555555522441864
0.7222221493721008
0.6666666269302368
0.9999999403953552
0.555555522441864
0.7777777314186096
0.611111044883728
0.6666666269302368
0.555555522441864
0.8333332538604736
0.7777777314186096
0.7222221493721008
0.611111044883728
0.9444444179534912
0.7777777314186096
0.555555522441864
0.8333332538604736
0.8333332538604736
0.8333332538604736
0.8888888359069824
0.9999999403953552
0.7222221493721008
0.6666666269302368
0.8888888359069824
0.8888888359069824
0.7222221493721008
0.611111044883728
0.8888888359069824
0.8333332538604736
0.611111044883728
0.9999999403953552
0.555555522441864
0.611111044883728
0.7777777314186096
0.4999999403953552
0.8888888359069824
0.9999999403953552
0.611111044883728
0.7222221493721008
0.6666666269302368
0.5
0.7777777314186096
0.9444444179534912
0.7777777314186096
0.8888888359069824
0.6666666269302368
0.8333332538604736
0.7777777314186096
0.9999999403953552
0.6666666269302368
0.8333332538604736
0.8888888359069824
0.611111044883728
0.8333332538604736
0.555555522441864
0.8333332538604736
0.8333332538604736
0.8888888359069824
0.7777777314186096
0.9444444179534912
0.6666666269302368
0.6666666269302368
0.7777777314186096
0.6666666269302368
0.9444444179534912
0.7777777314186096
0.6666666269302368
0.9444444179534912
0.6666666269302368
0.8888888359069824
0.9999999403953552
