Balanced_Accuracy
0.5714285969734192
0.761904776096344
0.6428571343421936
0.5714285969734192
0.6904761791229248
0.7857142686843872
0.761904776096344
0.5714285969734192
0.5714285969734192
0.5952380895614624
0.7142857313156128
0.7142857313156128
0.8333333730697632
0.7142857313156128
0.7857142686843872
0.8333333730697632
0.7142857313156128
0.5714285969734192
0.7142857313156128
0.7142857313156128
0.7142857313156128
0.5952380895614624
0.6428571343421936
0.7142857313156128
0.6904761791229248
0.7142857313156128
0.7142857313156128
0.7142857313156128
0.6428571343421936
0.8571428656578064
0.7142857313156128
0.5714285969734192
0.6428571343421936
0.7142857313156128
0.7857142686843872
0.6428571343421936
0.6904761791229248
0.8571428656578064
0.6428571343421936
0.7142857313156128
0.7142857313156128
0.5714285969734192
0.6428571343421936
0.6190476417541504
0.5714285969734192
0.6666666865348816
0.5714285969734192
0.6428571343421936
0.7857142686843872
0.7142857313156128
0.7142857313156128
0.6666666865348816
0.7142857313156128
0.7142857313156128
0.7857142686843872
0.6190476417541504
0.7142857313156128
0.6904761791229248
0.5714285969734192
0.7142857313156128
0.8571428656578064
0.6428571343421936
0.6428571343421936
0.7857142686843872
0.5952380895614624
0.7142857313156128
0.5952380895614624
0.8333333730697632
0.7857142686843872
0.6428571343421936
0.7142857313156128
0.6904761791229248
0.5952380895614624
0.7142857313156128
0.6428571343421936
0.6904761791229248
0.6428571343421936
0.7142857313156128
0.6428571343421936
0.6904761791229248
0.6428571343421936
0.6666666865348816
0.6428571343421936
0.6190476417541504
0.6428571343421936
0.7857142686843872
0.7142857313156128
0.6190476417541504
0.7142857313156128
0.7142857313156128
0.7142857313156128
0.761904776096344
0.7142857313156128
0.6666666865348816
0.7857142686843872
0.6428571343421936
0.7142857313156128
0.761904776096344
0.6428571343421936
0.6428571343421936
